Name	Size	Drug	Phen	y_pred_prob	y_pred	model_recall	model_precision	model_accuracy	model_auc	time	cpu	memory_peak	threshold	raw_precision
ERR550651	t1000	Pyrazinamide	0	0.5749609894607476	0	0.4424778761061947	0.8522727272727273	0.8951730862993662	0.7989961061080132	6.127350568771362	450.888982	413404	0.712182165131653	0.7515527950310559
ERR550651	t1000	Rifampicin	1	0.9933638871374424	1	0.9107332624867163	0.9749715585893061	0.9666561811890532	0.9750610345337416	7.273269414901733	704.013595	573364	0.5	0.9749715585893061
ERR550784	t1000	Ethambutol	1	0.8359696458101553	1	0.8396793587174348	0.7673992673992674	0.9257532281205165	0.8244772863039711	5.1204493045806885	367.030842	529160	0.5	0.7673992673992674
ERR550784	t1000	Isoniazid	1	0.9953631070294182	1	0.9185823754789272	0.9785714285714285	0.965472312703583	0.9769925650132064	3.323993444442749	228.11562	567868	0.5	0.9785714285714285
ERR550784	t1000	Pyrazinamide	0	0.4179493221995685	0	0.4808259587020649	0.8534031413612565	0.9005363237445149	0.8059841963691453	2.3282454013824463	185.766363	413892	0.6918206198466891	0.7578616352201258
ERR550784	t1000	Rifampicin	1	0.9934922865166214	1	0.9107332624867163	0.9738636363636364	0.966341616860648	0.9750033795272016	8.243638753890991	423.516703	573632	0.5	0.9738636363636364
ERR550786	t1000	Ethambutol	1	0.44573391700937426	0	0.8276553106212425	0.7634011090573013	0.9232424677187948	0.8270464886238739	3.9432272911071777	363.41954599999997	529188	0.5	0.7634011090573013
ERR550786	t1000	Isoniazid	1	0.9938065352300611	1	0.9176245210727969	0.9805527123848515	0.9657980456026058	0.9775089835974486	3.8301122188568115	375.663796	568228	0.5	0.9805527123848515
ERR550786	t1000	Pyrazinamide	0	0.12904139632776393	0	0.4808259587020649	0.8534031413612565	0.9005363237445149	0.8076131380292811	2.5879361629486084	265.873088	413844	0.6969284003765455	0.7626582278481012
ERR550786	t1000	Rifampicin	1	0.9762588794581262	1	0.9075451647183846	0.9682539682539683	0.9638251022334068	0.9742040550974095	6.911450624465942	665.2411490000001	583536	0.5	0.9682539682539683
ERR551591	t1000	Ethambutol	1	0.7501026939376849	1	0.8356713426853707	0.7651376146788991	0.9246771879483501	0.8213621349928439	2.774414539337158	264.786186	529460	0.5	0.7651376146788991
ERR551591	t1000	Isoniazid	1	0.9933002051486896	1	0.9166666666666666	0.9795291709314228	0.9651465798045603	0.9777706255720735	8.098336935043335	584.751422	508264	0.5	0.9795291709314228
ERR551591	t1000	Pyrazinamide	1	0.9259946742511442	1	0.49557522123893805	0.8527918781725888	0.9024865919063871	0.8058277000205638	2.7608814239501953	297.569542	413680	0.6873971872470572	0.7507507507507507
ERR551591	t1000	Rifampicin	1	0.9827168631581473	1	0.895855472901169	0.9700805523590333	0.9609940232777603	0.9717891871374301	7.532133340835571	690.333593	573460	0.5	0.9700805523590333
ERR551726	t1000	Ethambutol	1	0.5007655319548523	1	0.843687374749499	0.7626811594202898	0.9250358680057389	0.8301477109619448	4.015930414199829	408.00514	529048	0.5	0.7626811594202898
ERR551726	t1000	Isoniazid	1	0.9950534561185291	1	0.9185823754789272	0.9775739041794088	0.9651465798045603	0.9774549968590859	7.285344123840332	463.342687	568316	0.5	0.9775739041794088
ERR551726	t1000	Pyrazinamide	0	0.6760624761211341	0	0.5103244837758112	0.8522167487684729	0.9044368600682594	0.8065935764425025	3.309907913208008	346.71438	413772	0.6800644868237857	0.7461300309597523
ERR551726	t1000	Rifampicin	1	0.9928282736370173	1	0.9107332624867163	0.9749715585893061	0.9666561811890532	0.975241896268229	9.81276249885559	671.705268	583212	0.5	0.9749715585893061
ERR551918	t1000	Ethambutol	1	0.8014357918871163	1	0.8416833667334669	0.7678244972577697	0.9261119081779053	0.8246313552425192	2.8058688640594482	239.18471300000002	529560	0.5	0.7678244972577697
ERR551918	t1000	Isoniazid	1	0.9470319947667892	1	0.9195402298850575	0.9815950920245399	0.9667752442996743	0.9781841137394895	2.554403066635132	218.043522	568080	0.5	0.9815950920245399
ERR551918	t1000	Pyrazinamide	1	0.8994041827655231	1	0.45722713864306785	0.8611111111111112	0.8980984885421746	0.8012546471635384	2.509767770767212	229.438651	413528	0.7108849061369725	0.7546583850931677
ERR551918	t1000	Rifampicin	1	0.9710044729529947	1	0.9107332624867163	0.9738636363636364	0.966341616860648	0.9758628942264063	7.4749510288238525	719.3195029999999	573312	0.5	0.9738636363636364
ERR552244	t1000	Ethambutol	1	0.6652057349695467	1	0.8336673346693386	0.7717996289424861	0.9261119081779053	0.8357570845912714	2.8597664833068848	229.53503800000001	529312	0.5	0.7717996289424861
ERR552244	t1000	Isoniazid	1	0.9954535171545947	1	0.9204980842911877	0.9806122448979592	0.9667752442996743	0.9767656063359359	3.4384548664093018	274.57383400000003	567732	0.5	0.9806122448979592
ERR552244	t1000	Pyrazinamide	1	0.6819209287135418	1	0.5870206489675516	0.8504273504273504	0.9146757679180887	0.8260186937676269	2.6013617515563965	255.67571800000002	413592	0.6473553197699258	0.7567567567567568
ERR552244	t1000	Rifampicin	1	0.9940538548149165	1	0.9075451647183846	0.9748858447488584	0.9657124882038377	0.9738144536108354	8.105892181396484	476.64652900000004	573236	0.5	0.9748858447488584
ERR552346	t1000	Ethambutol	1	0.5223144871153683	1	0.8316633266533067	0.7699443413729128	0.9253945480631277	0.8352350663782564	3.7136075496673584	283.579381	529180	0.5	0.7699443413729128
ERR552346	t1000	Isoniazid	1	0.9948646466940476	1	0.9176245210727969	0.9795501022494888	0.965472312703583	0.977229365556851	4.0255091190338135	362.13709700000004	568580	0.5	0.9795501022494888
ERR552346	t1000	Pyrazinamide	1	0.26087430271956674	0	0.4778761061946903	0.8526315789473684	0.9000487567040468	0.801600061596687	2.200422763824463	204.615042	413884	0.6887698715418521	0.75
ERR552346	t1000	Rifampicin	1	0.9931811928699582	1	0.9107332624867163	0.9738636363636364	0.966341616860648	0.9751238530527172	7.658171653747559	715.5843279999999	573440	0.5	0.9738636363636364
ERR552442	t1000	Ethambutol	0	0.7135792982482333	1	0.8356713426853707	0.7665441176470589	0.9250358680057389	0.8235825412245459	3.1902964115142822	298.65657	529496	0.5	0.7665441176470589
ERR552442	t1000	Isoniazid	1	0.9495949461942405	1	0.9118773946360154	0.9855072463768116	0.965472312703583	0.972088838452449	5.143249273300171	367.19098	568244	0.5	0.9855072463768116
ERR552442	t1000	Pyrazinamide	0	0.36808129751995966	0	0.4631268436578171	0.8532608695652174	0.8980984885421746	0.7973158258954182	2.991842746734619	351.707863	413648	0.6843703539011807	0.7515723270440252
ERR552442	t1000	Rifampicin	1	0.955255008640102	1	0.7853347502656748	0.9510939510939511	0.9245045611827619	0.9462006223791063	8.5088050365448	491.70334299999996	583164	0.7077627048368254	0.907469342251951
ERR552500	t1000	Ethambutol	1	0.47250618780914594	0	0.8376753507014028	0.76	0.9236011477761836	0.8219957324943281	3.1052072048187256	246.38607100000002	486588	0.5	0.76
ERR552500	t1000	Isoniazid	1	0.9949293323139891	1	0.9185823754789272	0.9765784114052953	0.9648208469055375	0.9772776064579131	3.4265639781951904	286.30098899999996	568080	0.5	0.9765784114052953
ERR552500	t1000	Pyrazinamide	1	0.8683003462925505	1	0.4778761061946903	0.8526315789473684	0.9000487567040468	0.8044865077783647	2.527705669403076	257.334002	413520	0.6975967211672599	0.7586206896551724
ERR552500	t1000	Rifampicin	1	0.9927894213142121	1	0.9139213602550478	0.9750566893424036	0.9675998741742686	0.9751821810292851	4.813188552856445	275.83151300000003	573248	0.5	0.9750566893424036
ERR553050	t1000	Ethambutol	1	0.8941249060376111	1	0.8376753507014028	0.7712177121771218	0.9264705882352942	0.8247602391671525	2.901067018508911	229.583237	529100	0.5	0.7712177121771218
ERR553050	t1000	Isoniazid	1	0.9953101084214575	1	0.9166666666666666	0.9785276073619632	0.9648208469055375	0.9761948441772731	2.8012332916259766	210.557229	567928	0.5	0.9785276073619632
ERR553050	t1000	Pyrazinamide	1	0.6491190052519799	0	0.471976401179941	0.8556149732620321	0.8995611896635788	0.8013846815986843	2.668118715286255	244.723779	413884	0.7025490583792429	0.7563291139240507
ERR553050	t1000	Rifampicin	1	0.993893317824971	1	0.9117959617428267	0.9727891156462585	0.966341616860648	0.9751369804431035	2.9627013206481934	235.671549	583060	0.5	0.9727891156462585
SAMEA1015940	t1000	Ethambutol	0	0.8545721460092374	1	0.8376753507014028	0.7655677655677655	0.9250358680057389	0.8278162808802	43.9898247718811	1599.2939509999999	528700	0.5	0.7655677655677655
SAMEA1015940	t1000	Isoniazid	1	0.9953019253299854	1	0.9185823754789272	0.9775739041794088	0.9651465798045603	0.9771983931928382	46.749908685684204	2325.901276	568396	0.5	0.9775739041794088
SAMEA1015940	t1000	Pyrazinamide	1	0.7308839664988355	1	0.4749262536873156	0.8518518518518519	0.8995611896635788	0.803993533768786	87.18385148048401	1361.570792	412624	0.7050611982224981	0.7461300309597523
SAMEA1015940	t1000	Rifampicin	1	0.9938598924262606	1	0.9117959617428267	0.9738933030646992	0.9666561811890532	0.9750825510869032	41.12445616722107	1788.7059299999999	573208	0.5	0.9738933030646992
SAMEA1016078	t1000	Ethambutol	0	0.9276641866382914	1	0.811623246492986	0.7627118644067796	0.921090387374462	0.8209732962914346	16.042843103408813	404.2199	528688	0.5	0.7627118644067796
SAMEA1016078	t1000	Isoniazid	1	0.9948171089868781	1	0.9185823754789272	0.9755849440488301	0.9644951140065147	0.9753508713805319	99.09002423286438	978.751748	567220	0.5	0.9755849440488301
SAMEA1016078	t1000	Pyrazinamide	0	0.6249869898699031	0	0.4896755162241888	0.8512820512820513	0.901511457825451	0.8015733634474183	38.135295391082764	1192.427768	372764	0.7044686832360056	0.7641509433962265
SAMEA1016078	t1000	Rifampicin	1	0.9945053220085188	1	0.9096705632306057	0.976054732041049	0.9666561811890532	0.9735616636518841	88.38871121406555	4836.0204730000005	582688	0.5	0.976054732041049
SAMEA1016120	t1000	Ethambutol	1	0.5829774732871136	1	0.8396793587174348	0.7659963436928702	0.9253945480631277	0.8329537076374721	14.222182035446167	341.658037	528296	0.5	0.7659963436928702
SAMEA1016120	t1000	Isoniazid	1	0.9954678926162848	1	0.9195402298850575	0.9775967413441955	0.965472312703583	0.9776495562709095	121.79452729225159	1366.440427	562948	0.5	0.9775967413441955
SAMEA1016120	t1000	Pyrazinamide	1	0.3360686175106765	0	0.4808259587020649	0.8534031413612565	0.9005363237445149	0.8028106167604421	19.827182054519653	339.84477799999996	412764	0.6866065399576928	0.7603833865814696
SAMEA1016120	t1000	Rifampicin	1	0.9942176821916477	1	0.9107332624867163	0.9738636363636364	0.966341616860648	0.9749413513864251	91.9962830543518	4516.820814	572648	0.5	0.9738636363636364
SAMEA1016137	t1000	Ethambutol	1	0.7365908876980701	1	0.8276553106212425	0.7648148148148148	0.9236011477761836	0.8326013518513014	16.516664505004883	989.285435	528532	0.5	0.7648148148148148
SAMEA1016137	t1000	Isoniazid	1	0.9952105500454189	1	0.9204980842911877	0.9786150712830958	0.9661237785016287	0.9768048154346084	22.83383536338806	1266.686858	508056	0.5	0.9786150712830958
SAMEA1016137	t1000	Pyrazinamide	0	0.8991076075378568	1	0.46017699115044247	0.8524590163934426	0.8976109215017065	0.8013926410925271	16.690159797668457	914.366693	413060	0.7018833114539416	0.7431192660550459
SAMEA1016137	t1000	Rifampicin	1	0.9937424771525007	1	0.9139213602550478	0.9772727272727273	0.9682290028310789	0.9752190623160686	12.830781936645508	847.149499	573040	0.5	0.9772727272727273
SAMEA1016161	t1000	Ethambutol	0	0.009183288741386133	0	0.8316633266533067	0.7614678899082569	0.9232424677187948	0.8168235760488797	10.240901708602905	638.7837979999999	529068	0.5	0.7614678899082569
SAMEA1016161	t1000	Isoniazid	0	0.03344628174272994	0	0.9185823754789272	0.9795709908069459	0.9657980456026058	0.9778793812860186	19.656214475631714	957.630822	567628	0.5	0.9795709908069459
SAMEA1016161	t1000	Pyrazinamide	0	0.01049064199580634	0	0.45132743362831856	0.85	0.8961482203803023	0.7985583957764998	12.437647581100464	854.192727	412832	0.7032299959698454	0.7407407407407407
SAMEA1016161	t1000	Rifampicin	0	0.01941039853622106	0	0.9171094580233794	0.9773499433748585	0.9691726958162944	0.9773716065958165	22.41594433784485	1127.2869859999998	572260	0.5	0.9773499433748585
SAMEA1018850	t1000	Ethambutol	0	0.004722825818369789	0	0.8276553106212425	0.7648148148148148	0.9236011477761836	0.8323770352977174	17.28928780555725	996.936427	529368	0.5	0.7648148148148148
SAMEA1018850	t1000	Isoniazid	0	0.02089047397346185	0	0.9224137931034483	0.9796541200406917	0.967100977198697	0.9780083818698915	15.744964361190796	901.566498	567092	0.5	0.9796541200406917
